Class ID	Preferred Label	Synonyms	Definitions	Obsolete	CUI	Semantic Types	Parents	Citation	Created in	deprecation_candidate	deprecation_comment	Documentation	Example	File extension	has format	has function	has identifier	has input	has output	has topic	hasHumanReadableId	http://data.bioontology.org/metadata/prefixIRI	http://edamontology.org/comment_handle	http://edamontology.org/next_id	http://purl.obolibrary.org/obo/date	http://purl.obolibrary.org/obo/edam#data	http://purl.obolibrary.org/obo/edam#edam	http://purl.obolibrary.org/obo/edam#events	http://purl.obolibrary.org/obo/edam#formats	http://purl.obolibrary.org/obo/edam#identifiers	http://purl.obolibrary.org/obo/edam#obsolete	http://purl.obolibrary.org/obo/edam#operations	http://purl.obolibrary.org/obo/edam#placeholder	http://purl.obolibrary.org/obo/edam#topics	http://purl.obolibrary.org/obo/idspace	http://purl.obolibrary.org/obo/is_anti_symmetric	http://purl.obolibrary.org/obo/is_metadata_tag	http://purl.obolibrary.org/obo/is_reflexive	http://purl.obolibrary.org/obo/is_symmetric	http://purl.obolibrary.org/obo/namespace	http://purl.obolibrary.org/obo/remark	http://purl.obolibrary.org/obo/transitive_over	http://purl.org/dc/elements/1.1/contributor	http://purl.org/dc/elements/1.1/creator	http://purl.org/dc/elements/1.1/format	http://purl.org/dc/elements/1.1/title	http://usefulinc.com/ns/doap#Version	http://www.geneontology.org/formats/oboInOwl#comment	http://www.geneontology.org/formats/oboInOwl#consider	http://www.geneontology.org/formats/oboInOwl#hasAlternativeId	http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym	http://www.geneontology.org/formats/oboInOwl#hasDbXRef	http://www.geneontology.org/formats/oboInOwl#hasDbXref	http://www.geneontology.org/formats/oboInOwl#hasDefinition	http://www.geneontology.org/formats/oboInOwl#hasExactSynonym	http://www.geneontology.org/formats/oboInOwl#hasHumanReadableId	http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym	http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym	http://www.geneontology.org/formats/oboInOwl#hasSubset	http://www.geneontology.org/formats/oboInOwl#inSubset	http://www.geneontology.org/formats/oboInOwl#isCyclic	http://www.geneontology.org/formats/oboInOwl#replacedBy	http://www.geneontology.org/formats/oboInOwl#savedBy	http://www.geneontology.org/formats/oboInOwl#SubsetProperty	http://xmlns.com/foaf/0.1/page	Information standard	is format of	is function of	is identifier of	is input of	is output of	is topic of	isdebtag	Media type	notRecommendedForAnnotation	Obsolete since	Old parent	Old related	Ontology used	Organisation	refactor_candidate	refactor_comment	Regular expression	Repository	thematic_editor
http://edamontology.org/format_1983	debug		EMBOSS alignment format for debugging trace of full internal data content.	FALSE			http://edamontology.org/format_2554|http://edamontology.org/format_2330		beta12orEarlier													format_1983																																EMBOSS alignment format for debugging trace of full internal data content.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1984	FASTA-aln		Fasta format for (aligned) sequences.	FALSE			http://edamontology.org/format_2200|http://edamontology.org/format_2554		beta12orEarlier													format_1984																																Fasta format for (aligned) sequences.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1985	markx0		Pearson MARKX0 alignment format.	FALSE			http://edamontology.org/format_2922		beta12orEarlier													format_1985																																Pearson MARKX0 alignment format.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1986	markx1		Pearson MARKX1 alignment format.	FALSE			http://edamontology.org/format_2922		beta12orEarlier													format_1986																																Pearson MARKX1 alignment format.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1987	markx10		Pearson MARKX10 alignment format.	FALSE			http://edamontology.org/format_2922		beta12orEarlier													format_1987																																Pearson MARKX10 alignment format.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1988	markx2		Pearson MARKX2 alignment format.	FALSE			http://edamontology.org/format_2922		beta12orEarlier													format_1988																																Pearson MARKX2 alignment format.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1989	markx3		Pearson MARKX3 alignment format.	FALSE			http://edamontology.org/format_2922		beta12orEarlier													format_1989																																Pearson MARKX3 alignment format.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1990	match		Alignment format for start and end of matches between sequence pairs.	FALSE			http://edamontology.org/format_2554|http://edamontology.org/format_2330		beta12orEarlier													format_1990																																Alignment format for start and end of matches between sequence pairs.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1991	mega		Mega format for (typically aligned) sequences.	FALSE			http://edamontology.org/format_2923		beta12orEarlier													format_1991																																Mega format for (typically aligned) sequences.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1992	meganon		Mega non-interleaved format for (typically aligned) sequences.	FALSE			http://edamontology.org/format_2923		beta12orEarlier													format_1992																																Mega non-interleaved format for (typically aligned) sequences.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1993	msf alignment format		MSF format for (aligned) sequences.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													format_1993																											http://edamontology.org/format_1947					MSF format for (aligned) sequences.						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/format_1994	nexus alignment format		Nexus/paup format for (aligned) sequences.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													format_1994																											http://edamontology.org/format_1949					Nexus/paup format for (aligned) sequences.						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/format_1995	nexusnon alignment format		Nexus/paup non-interleaved format for (aligned) sequences.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													format_1995																											http://edamontology.org/format_1973					Nexus/paup non-interleaved format for (aligned) sequences.						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/format_1996	pair		EMBOSS simple sequence pair alignment format.	FALSE			http://edamontology.org/format_2554		beta12orEarlier													format_1996																																EMBOSS simple sequence pair alignment format.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1997	PHYLIP format	ph|PHYLIP interleaved format|phy|PHYLIP	Phylip format for (aligned) sequences.	FALSE			http://edamontology.org/format_2924		beta12orEarlier			http://www.bioperl.org/wiki/PHYLIP_multiple_alignment_format										format_1997																																Phylip format for (aligned) sequences.	ph|PHYLIP interleaved format|phy|PHYLIP					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1998	PHYLIP sequential	PHYLIP sequential format|phylipnon	Phylip non-interleaved format for (aligned) sequences.	FALSE			http://edamontology.org/format_2924		beta12orEarlier			http://www.bioperl.org/wiki/PHYLIP_multiple_alignment_format										format_1998																																Phylip non-interleaved format for (aligned) sequences.	PHYLIP sequential format|phylipnon					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_1999	scores format		Alignment format for score values for pairs of sequences.	FALSE			http://edamontology.org/format_2554|http://edamontology.org/format_2330		beta12orEarlier													format_1999																																Alignment format for score values for pairs of sequences.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_2000	selex		SELEX format for (aligned) sequences.	FALSE			http://edamontology.org/format_2554|http://edamontology.org/format_2551|http://edamontology.org/format_2330		beta12orEarlier													format_2000																																SELEX format for (aligned) sequences.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_2001	EMBOSS simple format		EMBOSS simple multiple alignment format.	FALSE			http://edamontology.org/format_2554|http://edamontology.org/format_2330		beta12orEarlier													format_2001																																EMBOSS simple multiple alignment format.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_2002	srs format		Simple multiple sequence (alignment) format for SRS.	FALSE			http://edamontology.org/format_2554|http://edamontology.org/format_2330		beta12orEarlier													format_2002																																Simple multiple sequence (alignment) format for SRS.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_2003	srspair		Simple sequence pair (alignment) format for SRS.	FALSE			http://edamontology.org/format_2920|http://edamontology.org/format_2330		beta12orEarlier													format_2003																																Simple sequence pair (alignment) format for SRS.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_2004	T-Coffee format		T-Coffee program alignment format.	FALSE			http://edamontology.org/format_2554|http://edamontology.org/format_2330		beta12orEarlier													format_2004																																T-Coffee program alignment format.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_2005	TreeCon-seq		Treecon format for (aligned) sequences.	FALSE			http://edamontology.org/format_2554|http://edamontology.org/format_2551|http://edamontology.org/format_2330		beta12orEarlier													format_2005																																Treecon format for (aligned) sequences.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
http://edamontology.org/format_2006	Phylogenetic tree format		Data format for a phylogenetic tree.	FALSE			http://edamontology.org/format_2350		beta12orEarlier													format_2006																																Data format for a phylogenetic tree.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats															TRUE										
http://edamontology.org/format_2013	Biological pathway or network format		Data format for a biological pathway or network.	FALSE			http://edamontology.org/format_2350		beta12orEarlier													format_2013																																Data format for a biological pathway or network.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats															TRUE										
http://edamontology.org/format_2014	Sequence-profile alignment format		Data format for a sequence-profile alignment.	FALSE			http://edamontology.org/format_2350		beta12orEarlier													format_2014																																Data format for a sequence-profile alignment.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats															TRUE										
http://edamontology.org/format_2015	Sequence-profile alignment (HMM) format		Data format for a sequence-HMM profile alignment.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													format_2015																											http://edamontology.org/format_2014					Data format for a sequence-HMM profile alignment.						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/format_2017	Amino acid index format		Data format for an amino acid index.	FALSE			http://edamontology.org/format_3033		beta12orEarlier													format_2017																																Data format for an amino acid index.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#formats																									
